text,label,__index_level_0__
"Germany Signals Shift on Iraq Policy In a possible softening of its strict non-deployment policy in Iraq, Germany #39;s defense minister said he could not rule out sending troops there in the future.",0,15416
"Cambodia #39;s new king arrives in Phnom Penh Cambodia #39;s new king arrived in the capital of his homeland today to be crowned after the shock abdication of his ageing father, King Norodom Sihanouk.",0,17161
"Israeli Missile Strike Kills Two Gaza Militants (Reuters) Reuters - An Israeli missile strike killed at least\two Hamas gunmen in Gaza City Monday, a day after a top\commander of the Islamic militant group was killed in a similar\attack, Palestinian witnesses and security sources said.",0,8902
"Palestinians lament Arab Idol outcome About 3000 Palestinians, some holding images of Ammar Hassan, gather in the West Bank to watch the final of the Arab Superstar contest.",0,3946
"Analysis: Bombing is a reminder that calm is artificial Exactly four years ago, a few days before Yom Kippur, then deputy chief of general staff Maj.-Gen. Moshe Ya #39;alon appeared before the Knesset Foreign Affairs and Defense Committee.",0,9502
"Indian PM rehires minister dismissed over mob killings (AFP) AFP - Indian Prime Minister Manmohan Singh reappointed a minister dismissed four months ago for alleged involvement in the killing of 10 villagers three decades ago, officials said.",0,25953
"Israel to Permit Arafat to Go to Ramallah Hospital  JERUSALEM (Reuters) - Israel has agreed to let Palestinian  President Yasser Arafat go to a hospital in the West Bank city  of Ramallah if necessary and allow Jordanian doctors to come  and examine him, Israel Radio reported on Wednesday.",0,19263
"Polish PM wins confidence vote in parliament Polish Prime Minister Marek Belka won a parliamentary confidence vote Friday, a result that thwarted the opposition #39;s bid to force a snap election and enabled the ruling Democratic ",0,15975
"U.S. Gymnasts Win 3 Medals; Hamm Angry ATHENS, Greece - Three got medals, and Paul Hamm got mad. The United States upped its gymnastics medal haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Games in 1984...",0,1805
Iranian nuclear plans 'unclear' The UN nuclear agency says it needs more time to decide whether Iran has a nuclear weapons programme.,0,7112
"Part-Time Soldiers, Injured but Not Yet Home Under a web of Army rules, thousands of part-time soldiers injured on duty in Iraq and elsewhere are navigating a system suited to full-timers.",0,17902
"Israel Kills 7 Palestinians in North Gaza -- Medics  BEIT LAHIYA, Gaza Strip (Reuters) - Israeli troops shot  dead seven Palestinians in a strawberry field in north Gaza on  Tuesday after mortar fire from Palestinian militants there  wounded two Jewish settlers.",0,24620
"Ivory Coast Rebels Sound Warning as Embargo Looms  BOUAKE, Ivory Coast (Reuters) - Ivory Coast rebels vowed on  Monday to repel army attacks robustly as African leaders sought  to resurrect a peace process in the world's top cocoa grower  and the United Nations mulled an arms embargo.",0,23136
"Frances Takes Aim at Florida Panhandle FORT PIERCE, Fla. - Weakened but persistent, Tropical Storm Frances took aim at the Florida Panhandle on Monday after causing flooding and tearing roofs off buildings throughout a wide swath of central and southern Florida...",0,5157
"Annan #39;s Post at the UN May Be at Risk, Officials Fear United Nations officials fear that Secretary General Kofi Annan may have lost the confidence of the organization #39;s most powerful constituent, the United States.",0,27291
"Taiwan to Close Its Markets a Second Day for Typhoon (Update1) Taiwan #39;s stock market, the fifth- biggest in Asia, and Taiwan Semiconductor Manufacturing Co. the largest contract chipmaker in the world, will close a second day tomorrow as Typhoon ",0,2316
"34 children killed in attack BAGHDAD, SEPTEMBER 30: Insurgents detonated three car bombs near a US Military convoy in Baghdad on Thursday, killing 41 people, 34 of them children who were rushing to collect sweets from American troops.",0,11890
"Five UNSC members elected UNITED NATIONS, Oct 15: Japan, Argentina, Denmark, Greece and Tanzania were elected non-permanent members of the United Nations Security Council by the UN General Assembly on Friday for two years.",0,15915
51 Iraqi soldiers found shot to death on road Iraqi officials say the bodies of 51 Iraqi soldiers have been found on a remote road in the east. The soldiers were apparently victims of an ambush as they were headed home on leave.,0,18182
"U.S. Navy Makes Skirts Optional for Women The U.S. Navy is getting a 21st century makeover, with a new dress code that makes skirts optional for its more than 54,000 female sailors for the first time since women officially entered the service in 1908...",0,16272
"Second Cell Poised for Indonesia Attack, Australia Says (Reuters) Reuters - Militants responsible for a deadly car\bomb blast outside Australia's Jakarta embassy have a second\group poised for attack, Australia's top policeman said on\Saturday as Australians heard a fresh warning to avoid\Indonesia.",0,6237
Virus poses as Christmas e-mail A computer virus posing as an electronic Christmas card is spreading across the net in many languages.,0,29504
"Bush, Kerry Court Voters in New Mexico SANTA FE, N.M. - Bracing for their final debate, John Kerry accused President Bush of favoring ""friends in the oil industry"" over consumers strapped with rising fuel bills on Monday while Bush said his challenger so misunderstood the war on terror that he thought it could be reduced to ""a nuisance"" akin to prostitution or illegal gambling...",0,14999
"Europe ; Bus Hijackers Hold 11 in Athens, Demand \$1 Million As the standoff gripped the nation, Prime Minister Costas Karamanlis postponed his departure for a European Union summit in Brussels by one day until Thursday.",0,29283
SEA CITY IS FOUND AN expedition to find the lost city of Atlantis claim they have discovered evidence of man-made structures submerged in the sea between Cyprus and Syria.,0,22953
"Study: 1 in 3 Adults Has Hypertension DALLAS - As Americans get older and fatter, the number of adults with high blood pressure has climbed to almost one in three over the past decade, putting more people at risk of a stroke, heart attack or kidney failure, government researchers said Monday.    A little more than a decade ago, the number was closer to one in four...",0,2084
"Gov #39;t Launches France Telecom Stake Sale France launched the sale of at least 9.6 percent of France Telecom, a move that could raise up to 5.8 billion euros (\$7.1 billion) that will be used to help the French government reduce its national debt.",0,4148
Israel Denies U.S. Official Gave Secrets WASHINGTON - The FBI is investigating whether a Pentagon analyst fed to Israel secret materials about White House deliberations on Iran. The investigation could strain U.S.-Israeli relations and muddy the Bush administration's Middle East policy...,0,3329
"Syria to move troops in Lebanon Syrian troops are about to redeployed in Lebanon, three weeks after a UN motion urged their withdrawal.",0,9058
"China Rejects Powell Call for Dialogue with Taiwan China rejected on Wednesday Secretary of State Colin Powell #39;s call to resume dialogue with Taipei, saying Taiwan President Chen Shui-bian #39;s overtures ",0,19224
Arms to Pak: India conveys concerns to US India today conveyed to the US its concern over repercussions of American arms supplies to Pakistan on the ongoing Indo-Pak dialogue and its impact on the positive sentiments for Washington in this country.,0,27881
"Mosul Forces Secure 75 Percent of Police Stations, US Says US and Iraqi forces secured more than three quarters of Mosul #39;s police stations as calm prevailed following last week #39;s flare up in violence that saw insurgents raid police buildings in the city, the US military said.",0,23533
"Jenkins sentenced after pleading guilty to desertion CAMP ZAMA, Japan - The Charles Jenkins saga drew nearer an end Wednesday when the Army sergeant was reduced in rank to E-1, dishonorably discharged and ordered to forfeit all pay and allowances and serve six months in prison after pleading guilty to ",0,20791
"Philip Terzian: UN offers no hope for Darfur The National Islamic Front, the ruling Khartoum cabal that overthrew the elected leadership in 1989, has carried out a policy of genocide against Sudans African peoples since the early 1990s.",0,2874
"DaimlerChrysler appoints board member to head China operations (Canadian Press) Canadian Press - STUTTGART, Germany (AP) - DaimlerChrysler AG has named management board member Ruediger Grube to lead the German-U.S automaker's China operations, reflecting the increasing importance of the Chinese market, the company said.",0,11841
